"age","workclass","fnlwgt","education","education.num","marital.status","occupation","relationship","race","sex","capital.gain","capital.loss","hours.per.week","native.country","income"
32,3,45796,3,8,1,7,1,5,2,0,0,40,3,1
20,3,110597,16,10,2,13,4,5,1,0,0,30,3,1
33,3,166961,16,10,2,2,2,5,1,0,0,38,3,1
52,3,318975,12,9,3,2,5,5,1,0,0,40,3,1
49,3,305657,6,4,1,8,1,5,2,0,0,40,3,1
31,3,120857,12,9,1,13,6,5,1,0,0,18,3,1
62,4,158712,12,9,2,9,5,5,1,0,0,6,3,1
44,3,304530,16,10,3,4,2,5,2,0,0,55,3,1
28,5,327533,12,9,1,12,1,5,2,3908,0,40,3,1
68,5,233954,13,14,3,11,5,3,1,0,0,40,3,2
40,2,26880,16,10,2,2,5,5,1,0,0,40,3,1
46,3,70754,6,4,2,7,2,5,2,0,0,50,3,1
22,3,184665,12,9,2,8,4,5,1,0,0,40,3,1
37,4,245372,10,13,3,14,2,5,2,0,0,15,3,1
62,3,252668,13,14,2,11,2,5,2,0,0,70,3,1
37,3,86551,10,13,1,5,1,5,2,0,0,50,3,2
35,3,241998,12,9,2,13,2,5,2,4787,0,40,3,2
44,3,106900,12,9,1,13,1,5,2,0,0,68,3,1
41,3,204235,9,11,1,13,1,5,2,0,0,40,3,2
36,5,127772,10,13,3,11,5,5,2,0,0,40,3,1
26,3,117217,10,13,3,9,2,5,1,0,0,45,3,1
48,2,215389,12,9,1,15,1,3,2,0,0,40,3,2
21,3,198050,12,9,2,9,2,5,1,0,0,28,3,1
39,3,173476,15,15,1,4,1,5,2,7688,0,40,3,2
38,3,217349,9,11,3,11,2,5,1,14344,0,40,3,2
44,3,377018,9,11,1,4,1,5,2,0,0,40,3,2
56,3,99894,1,6,1,13,6,2,1,0,0,30,1,2
25,3,170786,7,5,2,15,3,5,2,0,0,40,3,1
32,5,250585,10,13,2,11,2,5,1,0,0,50,3,1
47,3,198769,16,10,2,2,2,5,1,0,0,40,3,2
26,3,306513,16,10,2,7,4,5,2,0,0,40,3,1
31,3,178623,10,13,2,11,2,3,1,14084,0,60,3,2
23,3,109307,9,11,2,5,4,5,2,0,0,40,3,1
41,2,106982,16,10,3,11,5,5,1,0,0,40,3,2
55,4,396878,16,10,1,5,1,3,2,0,0,25,3,1
23,3,344278,16,10,3,5,5,5,1,0,0,25,3,1
45,3,203653,12,9,1,2,1,3,2,7298,0,40,3,2
42,5,227890,10,13,1,5,1,5,2,0,1485,40,3,1
29,3,107812,16,10,2,11,2,5,2,0,0,15,3,1
48,3,185143,13,14,1,5,1,5,2,0,0,40,3,1
36,3,143068,16,10,3,4,5,5,2,0,0,40,3,1
52,4,114758,10,13,1,13,1,5,2,15024,0,50,3,2
46,3,266337,9,11,3,4,5,5,2,0,0,40,3,1
34,3,321787,16,10,2,2,4,5,2,0,0,40,3,1
27,5,21306,8,12,2,2,2,5,1,0,0,40,2,1
18,3,271935,12,9,2,8,4,5,1,0,0,40,3,1
18,3,148952,16,10,2,9,4,5,1,0,0,24,3,1
42,3,196626,6,4,1,4,1,5,2,0,0,40,3,1
36,3,199439,13,14,1,5,1,5,2,0,0,45,3,2
52,4,81436,15,15,1,13,1,5,2,0,0,40,3,2
44,4,352971,10,13,1,5,1,5,2,0,0,45,3,2
53,3,375134,16,10,1,13,1,5,2,0,0,60,3,2
36,3,206521,10,13,1,13,1,5,2,0,0,60,3,2
27,3,330466,10,13,2,14,3,2,2,0,0,40,3,1
52,3,208302,12,9,1,8,1,5,2,0,0,60,3,1
60,4,135285,13,14,1,11,1,5,2,0,0,40,3,1
41,3,171615,8,12,1,14,1,5,2,0,0,45,3,2
64,4,149698,15,15,1,11,1,5,2,0,0,40,3,2
25,3,71351,4,2,2,9,3,5,2,0,0,25,3,1
63,3,84737,6,4,1,9,1,2,2,0,0,40,4,1
54,5,375134,9,11,3,4,2,5,2,0,0,40,3,1
21,3,207103,12,9,2,7,4,5,2,0,0,40,3,1
27,3,199314,10,13,2,2,2,5,2,0,0,40,2,1
63,4,289741,13,14,1,6,1,5,2,41310,0,50,3,1
37,3,240837,12,9,3,9,2,5,1,0,0,30,3,1
22,3,283499,12,9,2,15,2,5,2,0,0,35,3,1
54,3,97778,6,4,1,4,1,5,2,0,0,40,3,1
54,3,21698,1,6,3,9,5,5,1,0,0,40,3,1
60,5,232618,12,9,1,9,1,5,2,0,0,40,3,1
19,3,175820,2,7,2,7,4,5,2,0,0,25,3,1
25,5,63996,12,9,3,2,2,5,1,0,0,40,3,1
51,5,182985,12,9,1,2,6,5,1,0,0,40,3,1
47,2,380127,12,9,2,5,2,5,1,0,0,40,3,1
44,4,111483,1,6,2,4,4,5,2,0,0,50,3,1
57,3,96346,12,9,3,11,2,5,1,0,0,57,3,1
22,3,317528,16,10,2,13,4,5,2,0,0,34,3,1
36,5,223020,16,10,3,9,5,3,1,0,0,20,3,1
39,3,115076,16,10,1,8,1,5,2,0,0,40,3,1
49,3,133969,11,16,1,11,1,4,2,0,0,50,3,2
41,3,173858,12,9,1,9,1,2,2,0,0,40,1,1
35,3,193241,16,10,1,2,1,5,2,0,0,38,3,1
40,4,50644,8,12,3,13,5,5,1,1506,0,40,3,1
30,3,178841,10,13,2,5,2,5,1,0,0,40,3,1
25,3,177017,12,9,2,13,2,5,2,0,1504,37,3,1
25,3,253267,16,10,1,2,1,3,2,0,1902,36,3,2
37,3,202027,13,14,1,2,1,5,2,7688,0,50,3,2
53,4,321865,15,15,3,11,2,5,2,0,0,60,3,2
34,4,321709,8,12,2,11,2,5,1,0,0,25,3,1
22,3,166371,12,9,2,9,3,5,2,0,0,40,4,1
18,3,210574,12,9,2,13,4,5,1,0,0,20,3,1
45,3,474617,12,9,3,13,5,3,2,5455,0,40,3,1
19,3,264390,16,10,2,2,4,5,1,0,2001,40,3,1
33,4,144949,10,13,1,13,1,5,2,0,0,65,3,1
45,5,90803,16,10,1,2,1,5,2,0,0,40,3,1
43,5,126701,10,13,1,5,1,5,2,0,0,35,3,2
40,3,178417,12,9,1,4,1,5,2,0,0,35,3,1
41,4,197176,10,13,1,6,1,5,2,0,0,75,3,2
25,3,182227,12,9,1,4,1,5,2,0,1579,40,3,1
22,3,117606,10,13,2,2,4,5,1,0,0,32,3,1
52,3,349502,16,10,2,2,5,5,2,0,0,45,3,1
45,2,81487,16,10,1,2,1,5,2,0,0,40,3,2
32,5,169583,11,16,2,11,2,5,1,0,0,70,3,1
26,3,485117,10,13,2,15,4,5,2,0,0,20,3,1
24,3,35603,16,10,3,9,2,3,2,0,0,40,3,1
37,3,175390,12,9,3,8,5,3,1,0,0,40,3,1
49,3,184986,12,9,3,9,2,5,1,0,0,40,3,1
43,5,174395,13,14,1,11,1,5,2,0,0,50,3,1
35,3,187711,12,9,2,8,2,5,2,0,0,40,3,1
37,3,189878,15,15,1,11,1,5,2,0,0,50,3,2
17,3,224073,2,7,2,13,4,5,2,0,0,20,3,1
48,3,159726,12,9,1,15,1,5,2,0,0,55,3,2
26,3,456618,16,10,2,2,4,5,2,2597,0,40,3,1
35,3,202397,10,13,1,4,1,2,2,0,0,40,1,2
21,3,206681,16,10,2,13,4,5,1,0,0,15,3,1
54,3,222020,1,6,3,9,2,5,2,0,0,70,3,1
40,3,137304,10,13,3,2,2,3,1,0,0,40,3,1
51,3,141645,16,10,3,5,2,3,1,0,0,40,3,1
60,4,218085,12,9,1,9,6,3,1,0,0,50,3,1
22,3,52596,16,10,2,13,4,5,2,0,0,8,3,1
20,3,197997,12,9,2,6,4,5,2,0,0,40,3,1
21,3,191444,2,7,2,6,5,5,2,0,0,40,3,1
21,3,40767,16,10,2,7,2,5,2,0,0,40,3,1
43,3,172577,16,10,3,2,2,5,1,0,0,44,3,1
36,3,241998,10,13,1,4,1,5,2,0,0,50,3,2
65,5,215908,12,9,1,2,1,5,2,0,2174,40,3,2
48,3,212120,12,9,1,8,1,5,2,0,0,40,3,2
37,3,109133,13,14,3,5,2,5,2,27828,0,60,1,2
20,3,224424,3,8,2,8,4,5,2,0,0,40,3,1
41,5,214985,12,9,3,5,2,5,1,0,0,40,3,1
55,4,147098,7,5,1,4,1,5,2,0,0,50,3,1
39,5,149833,10,13,3,11,5,5,1,0,0,40,3,1
41,2,253770,16,10,1,15,6,5,1,7298,0,40,3,2
80,3,252466,9,11,1,4,1,5,2,0,0,24,3,1
59,5,132717,1,6,1,6,1,5,2,0,0,40,3,1
52,3,138944,2,7,1,4,1,5,2,0,0,40,3,2
39,3,280570,10,13,1,5,1,5,2,3103,0,50,3,2
56,4,144380,16,10,1,11,2,3,2,0,0,50,3,1
69,5,660461,12,9,3,2,2,3,1,0,0,20,3,1
49,3,177211,10,13,1,5,1,5,2,0,0,50,3,2
33,3,197424,12,9,1,5,1,5,2,5013,0,40,3,1
28,4,31717,12,9,1,5,1,5,2,0,0,45,3,2
49,3,296849,16,10,1,5,1,5,2,0,0,40,3,2
51,5,193720,12,9,1,7,5,5,2,0,0,40,3,1
42,3,106698,16,10,3,9,5,5,1,0,0,32,3,1
66,3,214469,12,9,3,2,2,5,1,0,0,13,3,1
44,3,185798,9,11,3,4,3,5,2,0,0,48,3,2
26,3,333108,12,9,3,13,2,5,2,0,0,40,3,1
43,3,35210,16,10,3,2,5,5,1,0,0,40,3,1
28,3,140845,1,6,2,8,2,5,1,0,155,40,3,1
17,3,170455,2,7,2,13,4,5,1,0,0,8,3,1
52,3,298215,10,13,1,4,1,5,2,0,0,50,3,2
24,3,404416,16,10,2,7,2,5,2,0,0,40,3,1
65,3,143175,16,10,3,13,3,5,1,0,0,45,3,1
36,4,409189,16,10,1,4,1,5,2,0,0,40,3,2
19,3,285750,12,9,2,7,3,5,2,0,0,30,3,1
43,3,235556,16,10,1,13,2,5,2,0,0,45,3,1
39,5,170382,13,14,1,11,6,5,1,0,0,50,2,2
48,3,195437,2,7,1,15,1,5,2,0,0,40,3,2
50,5,191130,9,11,1,12,1,5,2,0,0,40,3,2
21,3,231160,16,10,2,9,4,5,2,0,0,25,3,1
36,3,47310,12,9,2,9,2,3,1,0,0,40,3,1
33,3,214635,12,9,1,9,1,3,2,0,0,36,3,1
50,2,65160,10,13,1,5,1,5,2,0,0,40,3,1
49,5,423222,13,14,1,13,1,5,2,99999,0,80,3,2
34,3,263307,10,13,2,13,5,3,2,0,0,45,4,1
70,4,272896,11,16,1,5,1,5,2,0,0,40,3,2
39,3,232854,12,9,3,15,2,5,2,0,0,40,3,1
44,3,442035,16,10,3,11,2,5,1,0,0,40,3,1
32,3,127875,10,13,1,14,6,5,1,0,0,40,3,2
40,3,283724,7,5,2,4,3,3,2,0,0,49,3,1
46,3,403911,12,9,1,4,1,3,2,0,1902,40,3,2
40,3,177027,10,13,1,9,6,2,1,7688,0,52,1,2
47,3,249935,2,7,3,4,4,5,2,0,0,8,3,1
19,3,533147,12,9,2,2,2,5,2,0,0,30,3,1
22,3,137862,16,10,2,2,3,5,1,0,0,16,3,1
20,3,249543,16,10,2,12,4,5,1,0,0,16,3,1
46,5,230979,10,13,3,11,2,5,1,4787,0,25,3,2
41,3,137126,10,13,1,11,1,5,2,0,1977,45,3,2
17,3,147339,1,6,2,11,4,4,1,0,0,15,3,1
41,3,256647,12,9,1,8,1,3,2,0,0,40,3,1
28,3,111696,12,9,3,4,2,5,2,0,1974,40,3,1
24,3,285457,12,9,2,9,2,5,2,0,0,40,3,1
33,3,303867,16,10,1,5,1,5,2,0,0,50,3,1
44,2,113597,16,10,1,5,1,5,2,0,0,55,3,2
26,4,151626,12,9,2,11,4,3,1,0,0,40,3,1
47,4,26145,9,11,1,13,1,5,2,0,0,40,3,2
24,3,176189,12,9,1,8,1,5,2,0,0,40,3,1
58,2,497253,10,13,1,5,1,3,2,0,0,40,3,2
41,3,41090,12,9,1,4,1,5,2,0,2002,60,3,1
38,4,282461,6,4,1,13,1,5,2,0,0,35,3,2
21,3,225541,16,10,2,2,2,5,1,0,0,40,3,1
33,3,203488,16,10,2,5,4,5,2,0,0,45,3,1
40,3,99373,1,6,3,8,5,5,1,0,0,40,3,1
47,5,109705,12,9,3,5,2,5,1,0,0,40,3,1
41,3,144947,10,13,3,5,5,3,1,0,0,40,3,1
38,3,617898,10,13,1,6,1,5,2,0,0,50,3,1
50,3,38310,6,4,3,9,3,5,1,0,0,40,3,1
45,3,248993,12,9,1,6,3,3,2,0,0,40,3,1
33,3,69311,12,9,2,7,2,5,2,0,0,40,3,1
34,2,143766,8,12,2,2,2,5,2,0,0,40,3,1
65,3,213477,13,14,3,13,2,5,2,0,0,28,3,1
24,3,275691,2,7,2,15,4,5,2,0,0,39,3,1
26,3,59367,10,13,2,8,3,5,2,0,0,40,3,1
55,3,35551,12,9,3,4,2,5,2,0,0,40,3,1
66,3,236784,10,13,3,11,5,5,1,0,0,8,3,1
43,5,193755,10,13,1,11,1,5,2,0,0,40,3,1
37,3,315291,10,13,2,2,3,3,1,0,0,40,3,1
22,3,290504,12,9,1,4,1,5,2,0,0,40,3,1
21,3,256240,2,7,1,8,1,5,2,0,0,40,3,1
27,3,178709,13,14,2,8,2,5,1,0,0,40,3,1
48,3,449354,12,9,1,2,1,5,2,4386,0,45,3,2
24,3,187937,10,13,2,11,5,5,1,0,0,40,3,1
53,5,188772,12,9,3,9,2,5,1,0,0,30,3,1
26,3,157617,12,9,1,4,1,5,2,0,0,40,2,1
60,3,96099,16,10,1,13,1,5,2,0,0,40,3,2
21,3,122322,16,10,2,9,4,5,1,0,0,60,3,1
39,3,409189,5,3,1,9,1,5,2,0,0,40,3,1
45,3,175925,16,10,1,5,1,5,2,0,0,60,3,2
76,4,236878,12,9,1,4,1,5,2,0,0,30,3,1
19,3,216647,16,10,2,9,2,5,1,0,0,30,3,1
34,3,300681,16,10,1,11,1,3,2,0,0,40,3,2
54,3,327769,16,10,3,4,2,5,2,0,0,40,3,1
23,3,194723,10,13,2,2,2,5,1,0,0,40,3,1
44,5,31251,6,4,3,7,2,5,2,0,0,40,3,1
27,3,212506,16,10,3,2,5,3,1,0,0,40,3,1
23,3,23037,3,8,2,7,4,1,2,0,0,40,3,1
37,4,29054,12,9,1,6,1,5,2,0,0,50,3,1
41,3,92733,12,9,1,4,1,5,2,0,0,40,3,2
21,5,184678,16,10,2,2,4,5,1,0,0,35,3,1
37,2,32528,12,9,1,2,1,5,2,0,0,40,2,2
63,3,125954,12,9,2,8,2,5,2,2174,0,40,3,1
35,3,73715,2,7,1,4,1,5,2,0,0,40,3,1
47,3,209212,7,5,1,8,1,3,2,0,0,56,4,1
41,3,287037,16,10,2,6,2,5,2,0,0,40,3,1
50,4,64667,12,9,3,11,2,2,1,0,0,60,1,1
26,4,366662,12,9,2,13,4,5,2,0,0,50,3,1
36,5,113337,16,10,1,14,1,5,2,0,0,42,3,2
47,3,387468,16,10,1,11,1,5,2,0,0,40,2,2
51,3,384248,16,10,3,5,5,3,1,0,0,50,3,1
41,3,332703,12,9,3,2,2,4,1,0,625,40,3,1
40,3,198873,15,15,1,11,6,5,1,15024,0,30,3,2
32,3,317809,10,13,1,5,1,5,2,4064,0,50,3,1
37,5,160910,10,13,1,2,1,5,2,7298,0,40,3,2
40,4,182629,10,13,3,5,2,5,2,0,0,40,3,1
56,3,267652,10,13,1,4,1,5,2,0,0,40,3,1
50,3,410186,12,9,1,4,1,5,2,0,0,40,3,1
28,3,365411,7,5,1,8,1,5,2,0,0,42,3,1
28,3,205337,12,9,1,8,1,5,2,0,0,40,3,1
19,4,100999,2,7,2,2,4,5,1,0,0,30,3,1
44,3,197462,12,9,1,8,1,5,2,0,0,40,3,1
42,4,199143,15,15,3,11,5,5,1,7430,0,44,3,2
47,3,191978,16,10,1,5,1,5,2,0,0,40,3,2
31,3,50178,16,10,1,8,1,5,2,0,0,40,3,1
61,3,72442,2,7,1,9,1,5,2,0,0,40,3,2
21,3,248512,16,10,2,2,4,5,1,0,0,40,3,1
26,3,178140,10,13,1,9,1,5,2,0,0,45,3,2
58,3,354024,12,9,1,2,6,5,1,0,0,40,3,2
35,3,143589,10,13,1,11,2,2,1,0,0,40,1,1
35,3,219902,9,11,2,2,2,3,1,0,0,40,3,1
29,5,419722,8,12,2,2,2,5,2,3674,0,40,3,1
40,3,154374,13,14,1,11,1,5,2,7688,0,40,3,2
33,3,132601,10,13,1,13,1,5,2,0,0,55,3,2
38,4,29430,16,10,3,8,5,5,2,0,0,40,3,1
50,4,30731,9,11,2,9,2,5,2,0,0,50,3,1
66,3,210825,16,10,1,14,1,5,2,0,0,40,3,2
36,5,251091,16,10,1,12,1,5,2,0,0,40,3,2
33,3,219034,2,7,2,13,2,5,1,0,0,40,3,1
55,2,35723,13,14,1,5,1,5,2,0,0,60,3,2
46,3,358886,12,9,1,8,1,5,2,0,0,40,3,1
36,3,248708,8,12,2,4,2,5,2,0,0,40,3,1
30,3,30063,12,9,3,9,5,5,1,0,0,32,3,1
29,3,253799,3,8,2,5,2,5,2,0,0,42,2,1
24,3,59146,12,9,3,13,5,5,1,0,0,48,3,1
42,4,343609,16,10,3,9,5,3,1,0,0,50,3,1
26,3,216010,12,9,3,5,4,5,1,0,0,40,3,1
37,3,164526,10,13,1,11,1,5,2,0,0,40,3,1
27,3,150958,5,3,2,6,5,5,2,0,0,48,3,1
26,3,244495,12,9,1,4,1,5,2,0,0,48,3,1
23,3,199336,9,11,2,4,5,5,2,0,0,50,3,1
60,3,151369,13,14,1,5,1,5,2,0,0,60,3,2
49,2,118701,12,9,3,2,5,3,1,0,0,40,3,1
46,3,219611,16,10,1,2,1,5,2,0,0,40,3,1
21,3,184568,12,9,2,8,2,5,2,0,0,40,3,1
48,4,246891,15,15,1,4,1,5,2,0,0,60,3,1
70,4,243436,7,5,3,13,2,5,2,0,0,45,3,1
44,5,68318,13,14,2,11,4,5,1,0,0,55,3,1
58,3,56331,10,13,1,13,1,5,2,0,0,40,3,1
41,3,190591,8,12,3,5,2,3,1,0,0,40,3,1
54,3,140359,6,4,3,8,5,5,1,0,3900,40,3,1
42,4,23510,13,14,3,5,5,2,2,0,2201,60,1,2
28,3,122540,1,6,3,7,2,5,2,0,0,40,3,1
65,3,212562,2,7,1,7,1,5,2,0,0,20,3,1
35,4,112497,12,9,1,4,3,5,2,0,0,35,2,1
82,3,147729,5,3,3,9,5,5,2,0,0,20,3,1
48,4,296066,16,10,1,15,1,5,2,0,0,50,3,2
44,3,148138,11,16,1,5,1,2,2,15024,0,40,1,2
68,3,50351,13,14,2,2,2,5,1,6360,0,20,3,1
42,3,306496,12,9,1,9,1,5,2,0,0,40,3,1
24,3,210029,12,9,2,2,2,5,1,0,2001,37,3,1
54,3,163894,16,10,1,7,1,3,2,0,0,40,3,1
22,3,113936,16,10,2,7,4,5,2,0,0,40,3,1
43,4,316820,16,10,1,6,1,5,2,0,0,84,3,1
17,3,53367,7,5,2,9,4,5,1,0,0,35,3,1
46,4,95256,12,9,3,15,2,5,2,0,0,50,3,1
59,3,127728,16,10,1,14,1,5,2,0,0,40,3,2
37,3,66686,12,9,1,7,1,5,2,0,0,40,3,1
57,4,199768,12,9,1,13,1,5,2,0,1902,30,3,2
31,3,154297,12,9,2,13,5,3,1,0,0,24,3,1
23,3,103064,12,9,2,2,4,5,1,0,0,40,3,1
17,3,93235,3,8,2,9,4,5,1,0,1721,25,3,1
63,3,440607,14,1,1,11,1,4,2,0,0,30,3,1
44,3,212894,15,15,3,11,2,5,2,0,0,55,3,2
30,3,167990,15,15,1,11,1,5,2,0,0,60,3,2
23,3,378460,16,10,2,11,4,5,2,0,0,20,3,1
44,3,151089,13,14,1,11,1,5,2,0,1887,60,3,2
24,3,153583,16,10,2,13,4,5,1,0,0,40,3,1
34,3,114639,16,10,2,7,3,5,2,0,0,20,3,1
37,3,344480,16,10,1,4,1,5,2,0,0,65,3,1
24,3,188300,2,7,2,8,5,5,1,0,0,40,3,1
32,3,105938,12,9,3,8,4,3,1,0,0,40,3,1
42,4,217826,12,9,1,4,1,3,2,0,0,25,3,1
20,3,379525,16,10,2,9,4,5,1,0,0,10,3,1
34,5,177331,16,10,1,11,1,3,2,4386,0,40,3,2
37,3,127918,16,10,2,15,5,5,1,0,0,20,3,1
47,2,27067,12,9,3,2,2,5,1,0,0,40,3,1
25,3,250038,7,5,2,6,3,5,2,0,0,45,3,1
36,4,36270,12,9,1,6,1,5,2,0,1977,65,3,2
60,3,308608,12,9,1,13,1,5,2,0,0,50,3,1
64,4,213574,12,9,1,4,1,5,2,2635,0,10,3,1
32,5,235109,10,13,1,2,6,5,1,0,0,40,3,1
33,5,374905,1,6,1,9,1,5,2,0,0,40,3,1
71,3,118876,10,13,2,5,2,5,1,0,0,14,3,1
55,5,223716,16,10,3,5,2,1,1,0,0,40,3,1
85,4,166027,12,9,3,13,2,5,1,0,0,50,3,1
57,4,275943,6,4,1,11,1,5,2,0,0,40,4,1
39,3,198654,15,15,1,11,1,2,2,0,2415,67,1,2
25,3,109080,16,10,2,4,4,5,2,0,0,55,3,1
58,3,104333,16,10,1,4,1,5,2,0,0,40,3,2
57,3,195876,12,9,1,4,1,5,2,0,0,40,3,1
30,3,390879,9,11,3,11,5,5,1,0,0,36,3,1
19,3,197748,2,7,3,13,5,5,1,0,0,20,3,1
40,3,442045,16,10,1,11,1,5,2,0,0,40,3,2
28,3,44216,12,9,2,12,5,1,1,0,0,40,3,1
43,2,114537,10,13,1,11,1,5,2,0,0,40,3,1
19,3,274830,12,9,2,9,4,5,1,0,0,15,3,1
24,3,321763,12,9,2,5,2,5,2,0,0,38,3,1
34,3,213226,10,13,2,13,2,5,2,0,0,65,3,2
22,3,167787,12,9,2,9,2,5,1,0,0,40,3,1
64,4,352712,9,11,1,6,1,5,2,0,0,55,3,1
26,3,213412,2,7,1,4,1,5,2,0,0,40,3,1
80,3,202483,12,9,1,2,2,5,1,0,0,16,3,1
79,5,146244,11,16,3,11,5,5,1,0,0,40,3,1
58,4,450544,10,13,1,5,1,5,2,0,0,40,3,2
43,3,81243,10,13,3,14,2,5,2,0,1876,40,3,1
43,3,195258,12,9,1,4,1,5,2,0,0,40,3,2
46,3,57929,12,9,3,9,2,5,2,0,0,25,3,1
35,3,953588,12,9,1,5,6,5,1,0,0,40,3,2
51,3,99064,9,11,1,4,1,5,2,5013,0,40,3,1
52,5,194788,13,14,3,5,2,5,1,4787,0,60,3,2
43,4,155293,10,13,1,13,1,5,2,0,0,60,3,2
68,3,204082,16,10,3,5,2,5,1,0,0,45,3,1
34,5,216283,10,13,1,11,6,5,1,0,0,45,3,2
37,3,355856,10,13,1,4,1,2,2,0,0,40,1,2
22,3,297380,12,9,2,13,4,3,1,0,0,40,3,1
32,3,425622,12,9,1,15,1,5,2,0,0,55,3,1
65,4,145628,1,6,1,4,1,5,2,0,0,40,3,1
28,3,115549,16,10,2,8,4,5,2,0,0,60,3,1
37,3,245482,12,9,1,15,1,2,2,0,0,40,4,1
40,4,142444,10,13,2,11,2,5,1,0,0,45,3,1
40,3,134026,2,7,2,9,3,5,2,0,0,40,3,1
52,3,177366,12,9,3,9,3,5,1,0,0,20,3,1
35,3,38245,16,10,1,4,1,5,2,0,0,60,3,1
62,4,215944,5,3,1,6,1,5,2,0,0,30,3,1
49,3,115784,9,11,1,7,1,5,2,0,0,45,3,1
49,3,170165,12,9,3,8,3,5,1,0,0,55,3,1
47,3,355320,10,13,1,11,1,5,2,15024,0,40,3,2
45,3,116163,12,9,3,5,2,5,1,0,0,40,3,1
37,3,405644,4,2,1,6,3,5,2,0,0,77,3,1
36,5,223433,9,11,1,12,1,5,2,0,0,53,3,2
36,3,41624,1,6,1,4,1,5,2,0,0,70,3,1
44,3,151089,10,13,1,11,1,5,2,0,1902,50,3,2
51,5,285747,13,14,1,11,1,5,2,0,1977,60,3,2
25,5,108542,16,10,1,12,1,5,2,0,0,40,3,1
28,4,212318,12,9,2,4,2,5,2,0,0,55,3,1
57,3,173090,12,9,3,13,5,5,1,0,0,32,3,1
46,3,26781,12,9,1,4,1,1,2,0,0,40,3,1
59,3,31782,1,6,1,15,1,5,2,0,0,45,3,2
28,3,189241,2,7,1,7,4,5,2,0,0,40,3,1
25,3,164229,12,9,3,9,2,5,2,2597,0,40,3,1
35,3,240467,12,9,1,2,5,3,1,0,0,40,3,1
27,3,263614,8,12,1,4,1,5,2,0,0,45,3,2
29,3,74500,10,13,1,13,1,5,2,0,0,40,3,2
43,2,263502,12,9,3,2,2,5,2,0,0,40,3,1
38,2,47707,12,9,2,2,4,3,1,0,0,40,3,1
26,3,231638,16,10,2,2,4,5,1,0,0,40,3,1
36,3,111128,12,9,3,4,4,5,2,0,0,40,3,1
37,3,152307,16,10,1,8,1,5,2,0,0,40,3,2
34,3,609789,12,9,1,9,1,5,2,0,0,30,4,1
41,3,184466,2,7,1,12,1,5,2,0,0,55,3,1
44,3,216411,9,11,3,11,2,5,1,0,0,40,3,1
48,4,324173,9,11,3,5,2,5,1,0,0,50,3,1
35,5,300681,12,9,1,12,1,3,2,7298,0,35,3,2
43,5,598995,10,13,3,11,5,3,1,0,0,42,3,1
57,2,140711,10,13,1,11,1,5,2,0,0,40,3,2
44,5,262241,12,9,1,2,3,5,1,0,0,40,3,1
28,3,308136,12,9,2,9,4,5,2,0,0,40,3,1
55,3,148590,1,6,3,4,5,3,1,0,0,40,3,1
52,3,195635,12,9,1,8,1,5,2,0,2051,38,3,1
30,3,228406,12,9,3,2,5,3,1,0,0,40,3,1
31,3,136398,11,16,1,11,1,2,2,0,0,50,1,2
50,4,175070,15,15,1,11,1,5,2,0,0,45,3,2
43,4,34007,10,13,1,6,1,5,2,0,0,70,3,2
33,3,121195,12,9,2,8,2,4,2,0,0,50,3,1
23,2,216853,9,11,1,7,1,5,2,0,0,25,3,1
35,3,81280,10,13,1,6,1,5,2,0,0,65,2,2
18,3,212936,16,10,2,9,4,5,2,0,0,15,3,1
33,5,220430,10,13,1,12,1,3,2,0,0,70,3,2
30,2,73514,10,13,2,5,3,2,1,0,0,45,3,1
21,3,307371,16,10,2,12,4,5,2,0,0,15,3,1
36,5,380614,10,13,1,2,6,5,1,0,0,35,2,2
38,3,119992,16,10,1,11,1,5,2,0,0,40,3,1
33,3,192002,13,14,1,5,1,5,2,7298,0,60,3,2
24,3,327518,9,11,1,4,1,5,2,0,0,45,3,1
24,3,220323,16,10,1,11,1,3,2,0,0,40,3,1
39,3,421633,16,10,3,12,5,3,1,0,0,30,3,1
43,3,154210,12,9,1,9,1,2,2,2829,0,60,1,1
43,4,35034,10,13,1,11,1,5,2,0,0,21,3,1
30,5,270218,10,13,2,2,4,3,1,0,0,40,3,1
25,3,254933,2,7,1,15,1,5,2,0,0,40,3,1
45,3,61751,12,9,1,9,6,5,1,0,0,35,3,1
22,3,137876,16,10,2,12,2,5,2,0,0,20,3,1
73,3,336007,10,13,1,11,1,5,2,0,2246,40,3,2
26,3,222539,16,10,1,4,1,5,2,0,0,40,3,2
24,3,233856,12,9,2,8,3,3,2,0,0,45,3,1
18,3,198616,3,8,2,4,4,5,2,594,0,20,3,1
35,3,202027,10,13,1,7,1,5,2,7298,0,35,3,2
22,3,203182,16,10,3,13,5,5,1,0,0,43,3,1
28,3,221317,16,10,1,7,1,5,2,0,0,40,3,1
38,3,186934,16,10,1,4,1,5,2,0,0,45,3,1
40,5,179580,12,9,1,2,6,5,1,0,0,40,3,1
32,3,26803,16,10,1,8,1,5,2,0,0,84,3,2
42,3,344624,12,9,1,15,1,5,2,0,1902,50,3,2
31,5,59969,12,9,1,2,3,5,1,0,0,35,3,1
33,3,162930,10,13,1,11,1,5,2,0,0,50,2,1
54,4,192654,10,13,3,15,2,5,2,0,0,65,3,1
63,3,117681,12,9,3,6,2,5,2,0,0,25,3,1
67,4,179285,10,13,1,13,1,5,2,0,0,30,3,1
